Distribution_1,Distribution_2,Distribution_3
46.17932193,1.189897192,0.993607584
32.11644249,0.374645107,5.571725439
28.05150064,-1.936145028,0.628713071
49.95078129,3.512645099,2.017546763
53.37336485,-1.6056733,0.722545329
27.76433997,1.093922291,1.212813464
62.84035383,1.296055945,4.669368883
28.74478299,0.690604586,4.234844423
94.0120206,0.879436714,0.466977609
36.54705202,-1.029167548,0.965434036
54.93607393,-1.084213998,5.681529472
73.51542571,1.939566597,5.123962832
44.46208166,-1.696238158,9.300817939
96.33869053,1.882096208,0.466381588
42.76325275,-1.381083272,0.148196501
56.59774634,-1.023683349,0.096760385
47.51049472,2.901010042,0.115874772
65.612788,1.809590689,2.898327055
60.60256283,1.081659702,2.163370645
98.14253441,-0.330195412,4.147447598
2.500390597,2.89892328,2.815463013
39.49893002,0.681749595,0.773686422
94.354672,0.381809692,1.149004653
72.06758668,-2.487063419,2.702708789
9.264207546,-2.082339593,0.021636397
18.48292735,2.116935269,0.48471581
39.36298315,5.365744856,0.218138149
46.69204236,2.040206071,1.835625432
42.80779088,0.03905872,0.617781205
82.79122985,0.886067011,1.147553148
92.86703819,2.092143298,2.347560261
57.8317016,1.32602115,1.509996248
37.72424576,2.298259139,2.430840245
21.45803981,4.114671307,0.761880751
100.9765144,2.386892326,2.777078455
66.84576716,0.915911155,2.515305629
21.49120392,-2.298966026,0.055583532
71.36524021,0.431873686,0.758520098
36.96039995,3.541932729,4.580491315
98.47341276,-2.904935474,2.153257872
70.45198537,1.357485425,1.108054833
35.76324023,0.132918097,1.718330484
14.49163815,2.572600641,0.324472198
18.39535198,0.546781463,2.490244743
97.79219253,-1.684885119,1.418668525
52.00757366,2.567797552,5.557920362
93.62389941,1.926002193,0.640497894
59.33174743,-1.095059269,1.064742781
86.2170234,-2.423515845,2.809108842
8.060377433,-0.514607084,5.681584671
35.72032099,1.410713245,0.577483307
44.60054501,-0.067315427,0.720251577
86.8849527,-2.62721424,2.698259363
27.05996582,-0.262647499,0.544928938
19.43411945,-0.844193358,1.551218368
40.26173796,3.347643631,0.651445776
62.91786398,-2.046039484,1.694777851
35.1852805,1.089531826,4.144146817
8.437366629,-0.03345575,0.405963602
88.90748277,1.28461117,1.465136784
83.3411156,3.210625859,3.434126415
60.88186378,0.438770976,0.763692634
57.22668968,1.322458844,1.637660156
6.722428821,2.35315703,0.34810619
54.31726362,1.878603572,0.784554363
25.11841809,0.961047577,6.690679717
92.03914358,0.293661048,2.043099923
1.078208995,0.472498934,0.588106126
73.31387739,0.542678099,1.506457415
96.21814014,4.193972135,1.477464342
16.80383441,2.942052988,0.056549322
93.37069685,1.419686929,0.387948327
69.96810142,1.988999008,0.444965986
32.95507454,1.013894826,3.171740698
89.117043,0.683562778,0.87250737
15.51801823,-3.589664053,5.79177038
60.42906182,2.742897913,1.549315703
45.01723722,-2.882993352,4.201297587
65.84502667,3.063162053,1.460215338
73.82806551,-0.22268334,0.75371431
65.25534314,2.684308105,3.7550379
65.28536847,0.715811216,0.334057449
88.80730635,1.92040473,0.0314383
60.92088065,-0.280948845,0.500278911
11.3835997,0.799801854,0.306170479
4.793375456,2.325390471,2.424284317
50.86874433,5.46967919,0.254463788
50.46469852,-3.276148546,1.531345455
33.78018442,1.743267047,0.450532173
55.4553414,2.026538577,0.987621756
74.51149283,-0.127863424,2.998003287
88.12002714,-2.004590687,1.803579438
20.69032652,-0.333788416,2.969559015
9.665374667,-0.000422364,5.238214368
59.74885035,2.289249885,1.107271613
53.24411742,2.454170143,2.57678186
13.03402107,-0.744152189,7.43970071
95.24767972,1.917755326,1.932205638
14.6392464,-0.448960905,0.697037548
62.20621648,-0.017327038,1.804237509
94.11922871,1.168275055,2.910275688
84.77319458,2.734660831,0.817553808
68.51435707,-1.107470927,0.334960155
6.51154317,0.285969888,1.805502933
13.41913163,1.738368061,0.771154344
77.87129767,-2.197895767,0.762224816
15.53177598,2.776906173,1.196641804
79.4799108,1.168747097,0.513632314
4.314067061,-1.605986653,6.26778945
25.11705629,4.690688148,2.574021498
16.83056281,4.993697249,1.230377349
46.32024028,-0.76562998,3.74577716
94.51796822,0.475538177,0.148199994
65.21774036,-0.451618549,3.051394304
49.38018643,1.377727012,7.407956733
94.19976023,2.091565151,0.044554564
45.10175799,-0.544274021,1.087073601
39.87372984,-0.738965888,1.12914628
51.23936878,-1.860227668,5.978177831
92.33678998,3.618618814,7.876662357
8.208332073,-0.82929398,0.008292252
78.74094061,1.897398816,1.784980652
71.50189836,2.222253805,2.031081995
11.14241135,3.917739966,1.034116789
79.36281675,2.388688404,2.809580436
10.41322561,2.664931737,0.31180317
73.41558009,2.807934421,0.177878447
26.05239499,2.250957237,0.96317893
52.05419315,-1.794324856,8.86814872
100.6576184,2.653639521,2.425380505
29.26697895,0.579363369,6.260384442
54.39370402,2.451570419,0.444898227
53.71108539,-0.903369861,1.18764419
92.86991257,2.949493038,0.587156829
28.05784362,3.59657911,2.104185013
17.7585792,-1.134139111,0.5082676
78.38922332,3.942264997,1.086123683
19.97032156,-0.40863719,1.733655533
51.11136706,-0.511709006,0.884954277
61.30285392,2.872506081,0.639860694
81.32942422,0.725399904,0.636524039
63.238798,2.069195623,1.345983185
72.84213203,-0.429011009,0.503594547
52.92984511,1.899410432,0.097258652
84.46259238,2.32277822,1.30123259
81.3448974,0.266289328,1.560762401
5.445821424,1.836322444,1.834615581
45.4911479,3.50984318,1.507935229
13.78461744,2.019796214,2.426076286
41.07684169,1.062612224,0.390025689
90.82143139,1.768737645,0.310729461
61.22129487,2.61343037,0.436271184
63.15567339,0.036955324,1.775140619
75.09293449,1.060430829,3.745224811
71.85416221,-3.023669704,0.892063934
47.32142339,3.059248742,3.457228878
33.36312574,2.464907364,3.782007268
68.35361829,2.048719147,0.317028377
71.59320623,1.889432086,2.246501637
1.764859304,2.47150644,2.233215369
83.68309831,1.463954653,1.569573975
43.57690498,-1.711132827,0.222951405
76.41018907,3.20596652,0.340409843
59.90694901,-2.483850467,2.044329618
32.69270241,2.818295102,0.29888599
52.66080459,-0.313009305,0.921075527
19.7035529,-0.517797869,0.642497953
35.76911013,-1.379902586,1.307584901
37.46011356,2.242698369,4.556751056
55.63809813,2.03849623,3.983001161
43.93128556,-1.580464074,2.084554757
73.62857016,0.540601038,0.010315379
96.4986555,0.954564011,0.977395956
33.29145209,1.285696395,0.060265524
38.32204916,2.82749515,0.378079357
94.91960174,0.425673902,1.16634065
44.99550538,-1.407988343,6.986432071
99.47847385,0.699743046,0.65769543
2.58704054,1.363700555,1.342828312
54.90086167,4.018834951,0.045269922
20.34341272,0.770160432,4.096205482
38.60371099,-0.602687644,0.259163329
56.71372983,-1.173118675,0.204510108
57.43075736,0.624822559,0.523914634
30.56366675,0.82448358,0.640438771
58.9497269,1.017146649,3.117772758
98.07358099,3.914082454,1.900348786
29.9902871,5.480078916,0.671038896
58.03812518,-0.812453048,3.861717272
7.725083699,-0.025978554,4.380643668
63.86312023,-5.78673826,2.416441879
64.87233494,2.151122881,5.302111373
9.076263836,2.960566899,1.606441977
94.30007698,1.407117162,1.771919995
59.86507764,2.660415432,0.000490146
38.0377502,0.335788693,0.266404891
73.43936788,3.476173219,1.778811192
41.02450231,-0.523606931,0.319630842
44.61862121,0.008672303,1.066444102
17.89613707,-0.092267819,0.036062363
12.25151713,-0.700487348,0.627168359
23.59263608,0.387015857,1.054358528
77.84442155,1.395819095,1.934063561
77.3451929,-1.786851082,4.60535699
20.6272218,1.39144568,6.145935088
94.24470748,3.113470896,0.72464861
74.82077608,1.578446641,4.770678751
90.29578288,0.133969292,3.422991606
11.98324649,0.79180498,1.580392036
69.85304974,1.446497118,2.002652679
12.32151548,1.445161939,5.226670246
91.0817693,1.987829522,0.670471397
97.27518659,0.782709028,0.548546478
87.47158185,-1.637859451,1.205852209
10.42689446,-0.998516208,0.209460342
5.000634699,-0.787159489,2.834462449
23.96298034,2.14531012,0.19715601
100.6289038,0.461199926,0.245139518
15.78024267,0.121238487,0.482951097
4.30082561,3.358987172,5.310067147
26.33004866,3.108308039,0.699152399
58.26599488,-0.35417749,2.265818241
31.54906018,0.569942541,2.252346426
66.08750276,1.318336374,5.331058685
98.32074447,2.958903508,0.401758713
14.40928455,3.169507565,4.251959838
70.50784955,1.116983415,1.384869447
58.31486806,2.438767569,0.17154192
14.78853798,3.54912334,0.29989212
89.97671516,2.942426961,0.249475083
42.7051104,0.125747353,0.511434924
28.69309636,1.157589811,1.555797319
25.04984613,-0.47048102,1.875337301
79.99691751,1.952554009,1.459299329
70.54642491,0.919273587,0.007964499
25.36146829,-2.134913633,0.790658357
79.3419972,3.825528834,0.654034377
5.684080864,3.140725038,0.442014018
33.14697345,0.445413471,1.607100623
3.219301096,5.021820628,1.079822441
39.09505812,-0.02316161,0.268991083
87.44471587,-2.184880756,0.796117636
73.4160504,-1.689142219,0.871415854
80.95849717,0.600605251,1.023274144
55.65250225,-0.115905589,3.604992588
62.47879444,0.173158382,2.477248035
76.11764722,1.585627091,1.887166871
11.57796972,0.252917766,1.229254207
64.4322223,0.210396593,4.182376791
65.21173439,2.672037254,0.73602772
44.69456635,6.087243184,0.286327533
63.87206682,-2.005043833,0.705740267
24.87258068,-1.721016052,3.251835951
50.61808888,1.153612756,5.490825587
40.97637469,1.625772684,0.701677229
44.80540705,1.031821513,0.816570926
33.39992104,1.2265655,9.16533464
16.22311605,-0.672904004,0.277010953
92.10876576,-0.064848507,0.041805494
20.77091104,1.564086831,1.729047883
95.15612708,3.186186871,1.771556976
42.10642419,0.029383962,5.056922806
57.76881268,1.987542904,6.741958608
80.40341587,1.824042534,1.345816386
99.29657082,0.932917626,3.39248412
67.67604317,-0.63868915,2.066961601
41.09040828,2.195752068,1.328676546
32.15085589,-1.821619588,13.3299537
100.39302,0.540071709,0.731570649
39.57351323,1.53237508,1.764169457
81.39156318,-2.029360858,0.451639532
38.82488495,0.633347708,5.460429494
95.53483798,-0.410412381,5.057208172
28.09636383,-1.018065221,0.412241714
56.75539869,0.856889822,0.880874782
31.78227129,3.115974434,0.608923847
45.58141914,-2.23694479,0.765374153
100.0717817,-0.023070543,0.444768602
94.93222882,0.692345043,1.188169584
96.04732877,1.955621917,4.547097706
42.68501053,3.960624552,3.800308271
64.2054158,-3.914673405,3.685277434
24.38576702,-1.634485412,2.521236103
24.81659266,0.141793012,0.160496735
56.80222562,0.426369883,0.110088455
69.2050371,2.408944052,2.065320569
50.67627261,-1.139824692,5.782177642
16.05252305,1.803434681,1.314479765
42.80787724,4.243338389,0.649120765
58.98603522,1.775337932,0.45572171
32.75103251,3.895408626,0.316795147
29.96851139,-2.888240217,1.423858539
32.13514307,-1.474525333,3.071774425
61.47913092,-3.342518167,1.597562828
93.11415418,-0.601285447,1.04946221
10.17264861,6.445337798,0.951390332
51.68654078,-2.138873003,1.401727119
3.266481828,1.246757154,0.872868103
34.48846145,-1.030636886,2.560024677
79.62706238,-0.220782293,3.059464197
70.05987059,2.889270287,1.717680424
1.419251565,0.464872697,5.170279862
46.61846356,2.536122646,1.11356099
56.40474531,2.046453521,0.075919775
70.0479077,1.077651942,8.363321663
71.10812449,5.066042239,5.020643308
37.50672246,0.939408222,0.895997313
80.91289502,4.0284294,0.605577672
57.99462383,0.617832716,0.638665502
10.19663874,-0.920927214,2.806236508
46.29135794,3.019223831,0.513344677
83.13763018,2.443398612,3.076208578
54.29814476,0.634090853,2.930156921
49.62000772,1.897226188,0.657392778
64.62621679,-0.024016606,2.722347302
52.01863123,-0.636500897,4.944078027
92.28946797,2.508820369,0.039816391
87.41688538,-0.723468735,1.032557538
8.797706591,-2.793827954,3.130881664
80.18575587,1.243511996,1.493543088
94.84071315,1.019448483,1.943133359
47.28521145,-0.574645926,2.459903406
9.026921994,2.572145767,2.650662411
81.48622439,3.102978116,1.270840741
66.56215825,0.786021909,2.843572485
53.01532877,1.600795976,0.002588375
73.0569801,1.052568401,0.652514147
59.27764395,0.650934605,0.243174957
100.111897,1.629427069,2.651621226
79.78129638,-0.116406545,0.728410036
83.8329174,1.243791532,1.038959511
10.84647588,0.28307608,1.584839196
95.86392461,2.945517748,0.007369042
20.1907107,2.050611336,0.019497657
24.58513622,2.718782181,1.980614519
75.90069854,3.927518737,0.222687839
51.19038696,0.408802532,13.34223255
22.2113721,2.317733258,6.580377203
18.94927831,1.965264539,0.61056418
68.69232489,-1.250579646,2.649959651
14.79895306,0.8093295,3.769512952
34.36712918,3.221468342,0.230893094
55.30722916,-2.397015545,0.337009849
36.03413458,4.242760017,4.598517813
29.44739816,-1.895863111,0.232759466
87.87793512,2.331434419,0.233551268
6.110214807,2.233488238,4.485178134
21.81584925,3.686124826,7.897509707
17.16959126,-0.446919695,8.390288482
40.62787745,-1.165266228,0.43492479
47.73639715,3.514861815,1.143091422
25.64583231,1.208222871,1.575612115
89.61713755,-1.444410184,2.43886447
78.37356251,2.047942477,3.43062444
49.23853643,1.973832907,3.576020557
50.49587262,2.179962357,4.040070368
63.20848661,0.962736749,3.011638336
96.10816052,-4.300238018,1.016330633
29.34138917,-3.251048163,0.172466576
1.443685717,3.943269615,0.651727227
90.57086437,-0.599887783,0.262277311
70.25138565,1.735487621,2.402333522
52.30255066,2.747823987,0.876815117
47.96523882,-0.344545379,0.641400984
32.02541379,2.497025486,6.278315996
39.69069614,4.049592817,1.874795299
52.59476979,0.733046764,0.802497738
78.42484562,-1.039279613,0.464758641
75.45807224,-0.108170257,2.093269822
67.02854071,0.190543596,1.668579767
85.50586565,-1.870656564,2.103895527
6.909984676,0.879160434,0.67305675
25.96616891,5.23802591,0.519634891
27.00844449,1.58395425,2.496430798
61.34344432,0.463922542,1.822760376
48.02690857,1.428646099,2.076520681
71.26128726,1.310254502,0.252855005
29.41912427,0.378217069,1.225053126
17.45496017,-0.27107191,0.168505799
6.0316538,0.486989277,0.145155204
82.84175518,0.685322494,0.852818676
47.66423361,1.580685928,0.334984379
78.2639716,-2.10316018,2.171600906
55.79894611,0.29410126,0.820986557
28.09309453,-1.212052507,2.718862115
18.60968215,-0.76481422,0.624407392
79.62864933,-1.718121124,1.803925284
21.97774963,0.552739341,4.446670275
4.803313421,0.489671833,0.033216848
91.89320101,1.826183005,4.400439043
67.53806592,1.438338139,0.31991999
62.74023428,1.965082641,0.37103964
10.3214554,1.825827756,0.962242418
12.50416436,3.048407673,6.353832997
80.13317662,3.709851343,3.911549676
42.06951273,3.221114247,3.211538817
55.90351947,-0.298435688,0.429392348
41.84121433,4.989764974,0.807319324
85.39152633,1.035798746,0.214438856
30.06471474,-1.309457492,0.014392115
36.95518619,0.861747397,0.294559323
11.05912682,-0.164313037,1.631364114
48.79703677,5.089596275,0.653487046
21.08515368,5.515151508,0.004081058
28.9149404,-1.656906478,0.829410945
28.39667029,3.369347217,1.748404795
13.1922288,2.250684239,0.254535701
47.93631115,-2.892350286,0.078179806
1.959236802,2.65868352,1.007029931
13.24570764,0.48952434,1.642254902
16.83144534,3.43543302,1.506126831
13.99509012,-2.434561847,6.427649459
26.9607065,0.313271731,3.488574591
35.93004396,2.134316738,0.954994592
51.48077309,5.267165542,0.787047498
41.83799514,-0.875113242,0.663292078
68.85827729,-0.435205877,0.216330367
20.18998555,3.152455863,1.805436594
51.72963253,-0.28098291,12.59493385
4.881396783,0.935044756,0.877070713
94.17471458,0.624655365,0.85062897
48.23218027,2.495533682,0.239093649
34.7013035,0.16673124,0.363766574
56.15369825,1.337712652,1.668452943
76.63412334,1.093216713,0.202868746
96.42741862,0.548987431,0.685404652
89.55999433,-0.735034832,1.154526413
17.57206812,-3.088583486,3.764533763
34.95788444,0.135502607,0.05479097
40.88716945,-1.198517381,1.607466072
44.70724433,3.985886091,0.5928261
68.35869501,2.91482812,4.195942054
74.31124357,3.595209335,2.426257194
87.22919447,4.547416394,2.099600813
5.867521516,-1.611916504,2.890630539
55.80775576,-0.283106454,0.732679669
8.75034717,2.689651313,5.743006725
29.1243024,-2.546577951,0.399564944
67.59890989,0.24621757,0.163243555
73.426926,-1.443393605,0.425156978
72.39409938,0.955236926,0.192492535
93.51107968,1.847158864,6.81323232
8.939184545,0.624632372,4.118909925
20.65964223,-2.061902743,1.525700739
71.41764398,2.467125766,2.672842909
31.33503425,-1.554133962,0.403398364
63.52762984,0.413225647,0.355959328
34.09198445,-1.250652709,3.381441405
66.75786101,-1.272734679,5.394837617
74.60629666,-0.858557175,2.356002408
73.80722088,1.114522183,1.319118144
17.90403595,5.900154861,0.942294104
48.32365524,-0.354064591,1.074070317
94.50948003,1.702667275,1.232709333
78.76838405,0.257321052,2.541465873
70.65971956,0.378885293,4.576353071
95.45021445,-0.222245686,3.157811526
9.959339662,2.563544251,5.65579883
45.91638229,0.059505238,5.102773372
44.72793324,-0.30035375,0.970928581
18.87295199,1.962437056,4.587339662
27.2937661,2.040053217,2.856107805
55.56773075,1.413155246,0.521261216
26.46737126,0.446874995,0.838954508
6.062792036,-0.278575903,1.794995307
45.64749353,0.043815519,0.352981328
70.96669541,1.747068544,1.694536389
10.41292865,0.958358317,0.399043152
51.13172664,1.667025611,1.808032137
38.45412205,1.55285925,0.427852254
86.95134857,1.313860293,2.125651129
58.09346814,4.266817572,0.0853964
60.39607944,1.631692421,4.047143947
84.73532119,-0.62249861,0.204740196
5.500789947,0.038558477,4.45941852
69.11108686,4.874157566,4.272203351
79.44344582,-2.678330853,5.953987259
75.88618706,-1.10416761,1.012666044
28.57039517,-0.315799613,0.732246591
19.28517983,3.009079171,6.098149575
65.06800353,3.325697004,0.035284833
63.94413171,-0.456138481,8.851981852
32.75698391,3.432733809,4.585296397
25.42138013,-0.618266641,0.793871346
97.3039153,-1.137776246,1.074317939
27.38299937,3.434496049,4.592181158
9.143437741,1.301405674,3.938631077
84.94620912,2.76114579,2.922653835
13.84250994,2.900014262,5.006158365
44.25945652,-0.180213612,6.492244861
56.0862672,0.675645549,5.898943969
64.55114737,1.544482529,1.256513943
35.78037824,-3.859373205,2.243873152
53.06758345,-1.695441747,3.226291001
50.1316788,2.754308245,3.133964476
22.9068618,-0.405521452,2.329187654
11.8678432,0.7616975,0.130777508
86.59118768,0.869528571,3.470679381
66.3946288,2.916125214,1.444371072
75.5398276,1.500855469,0.454552641
51.31825313,2.68117808,5.088692821
81.8619918,2.353603216,0.307440903
83.7719346,-0.998660555,1.312205515
3.575597977,0.871066502,0.275542626
36.70257678,1.496472836,4.408140326
85.76807638,-1.488780368,0.080833078
97.26959599,4.640998072,1.376409672
22.2761017,0.679351398,1.254569756
72.47561404,-0.582997046,0.0330427
41.78802628,2.608913438,7.378677461
99.86478771,1.705353255,8.799368331
12.88215867,-2.444010307,0.844070269
52.15139945,1.839089834,1.369714595
9.415188212,2.187484337,2.478262238
100.8664994,-0.535693238,0.265423609
54.52459363,2.838900704,2.519317095
27.9841866,2.508801837,1.1545257
7.163211874,-0.06764432,2.474624404
79.39419007,1.406988228,0.780120545
51.64955537,1.048847663,0.009948003
30.40946773,0.850217375,1.766950759
9.593538168,0.106928059,2.028688465
100.7402508,3.208700728,0.445017842
88.00210221,-0.153202286,1.007141861
1.813092464,3.987416039,1.121686577
8.479731538,3.232259742,4.132233107
43.66725892,0.615237633,4.240106556
35.15732123,0.399590685,1.94799332
10.22180822,-2.818354171,1.192159294
7.289340012,2.187908225,0.85182351
13.45486922,0.792359394,5.571879521
43.40733329,-0.279403111,3.547414521
63.94473166,1.336994838,0.845803045
39.70815564,2.38176841,2.009071355
25.02564025,2.188486726,1.248880089
7.461622463,-2.045479368,1.534574448
98.96058596,0.875500011,2.954978543
98.98090273,2.628745462,5.875357014
79.00693537,4.244461766,4.608240607
85.42860022,1.208751669,5.916117989
3.772831375,1.725537474,0.695569088
5.223191013,0.547976875,1.767653356
36.3086145,2.855276657,6.803192047
35.44506742,-3.667662101,1.099081063
91.94633396,0.001321831,0.458759369
4.756107123,2.520258223,9.10195226
62.57885575,2.780243126,2.321023487
98.36597122,2.5494651,3.198717762
98.91536171,0.517013541,1.39087382
82.23232372,2.017691885,1.610986079
43.33915384,-0.092014709,0.20046017
50.63286813,1.565388428,0.954071578
5.119334062,-1.830719209,0.507616747
69.84042704,1.183478296,0.238923746
55.63708555,0.986878882,0.522352446
93.45058645,-0.83291446,0.489552804
51.08130168,2.589816637,0.733440543
2.067065854,0.897240078,0.223794425
82.71479077,0.823810959,0.968595446
53.58308613,3.64189737,6.743511286
30.85139246,1.125405134,7.795825102
35.80637761,4.356833009,1.105525739
76.89078347,1.967288933,2.029607995
95.29083041,1.529467392,3.062468676
45.75187484,-2.60226599,1.665781393
3.040655429,1.958311385,0.243651665
89.54213096,-1.883113084,2.314844073
62.84494774,2.246512304,0.3377427
50.25025953,-0.858423728,1.312442536
49.415174,-0.827659648,2.618985318
65.10247708,-0.651791211,2.023468789
89.15252678,1.954944095,1.156848797
71.9782264,1.144282397,1.14562843
30.62385584,1.601829073,0.426247267
87.41300827,3.247314426,0.905706089
69.45905377,-1.005685043,0.717202768
56.59136469,-0.762052765,1.904447332
29.81186787,-2.03382299,0.391572992
73.40636956,0.443178803,1.112080718
98.29503922,1.550481857,1.477855012
48.90550524,1.52212176,0.474171918
91.9105295,1.826727081,0.100439123
57.13935716,-0.587188101,5.12491829
45.11268723,1.176139125,0.164625293
39.44136984,1.005598549,2.20350922
90.90150428,-0.850348582,0.2264404
55.55100831,1.518256824,3.544515912
73.2194803,0.255177579,3.315428821
96.87741822,1.786488747,2.742133797
54.24404216,1.157845212,1.005317506
11.85961795,0.520871904,1.188272874
14.63702501,-2.180803233,2.147152335
63.19389149,-0.161232897,1.767741682
82.65445265,0.727042573,0.837970469
64.27110142,3.196480339,0.940205354
73.99663702,0.047572186,2.232855471
87.83335108,1.64445781,1.185968134
60.85190706,-1.140428607,9.471089115
97.86821235,0.163348237,1.633312193
77.18648767,6.208571043,1.432235742
70.72441368,4.544120286,1.81389632
24.67895644,0.845057736,0.35573502
79.77280805,-0.392946754,0.512021373
76.81942295,-0.366634366,1.764630375
39.7025678,-0.486460644,4.99253234
52.77708668,3.134773578,2.356359664
10.66649102,2.899471263,5.263951211
75.2775323,-0.625327367,1.2368503
19.23138444,0.010139147,0.943791826
85.73038136,4.559077706,0.244209454
25.63061891,-1.143995996,1.93970485
9.197025711,-2.24614679,7.091928904
15.11642938,-2.167857398,0.81147293
64.48922051,-0.203548204,3.531983901
74.81615303,-0.398177538,1.065037259
86.12656442,2.010521529,11.82147797
69.27379356,-2.458516947,1.361709333
54.73077615,-0.604183069,1.693713119
72.19041813,1.315389845,4.078443197
91.94151078,-0.92794617,2.551718333
26.48654377,3.123571212,4.052277803
43.14299123,1.035570516,1.265420489
35.61401969,3.077916847,0.056747822
25.00143992,2.797597557,2.006718804
50.90527958,0.83164715,0.059371375
24.64872165,2.391957735,2.779980913
21.3679483,-0.609959275,5.144256916
32.78340939,-2.465298907,0.311333611
39.32453823,2.344035075,1.369942716
88.09697003,-0.913757913,5.662488971
92.79171851,1.852161393,3.959601212
25.75286146,1.978720766,1.034058343
53.26420518,-1.235731576,0.859664082
38.66545288,1.915955483,1.900507007
8.835816704,-2.167119805,3.803106799
89.39664068,2.723939914,0.985072507
67.70630717,-0.867448782,2.380414638
23.06440533,-2.247328934,0.022115166
10.8050226,0.937485665,3.614981424
63.51979691,0.966568905,0.848267258
29.1992331,-3.981826132,3.824186938
49.55490804,2.767712475,0.376178534
82.46547257,2.95246466,1.635850312
2.041377262,3.728785866,1.679190967
21.09654794,0.476919968,3.035537025
100.7856637,1.851642449,5.713194563
8.973180838,3.339878345,3.913440214
60.38063505,1.581588806,2.097464204
6.795565719,-0.466634642,1.409770188
89.52004354,-0.81526109,0.130151638
91.37655722,3.15344193,1.69822394
85.61691362,2.451069513,0.078423818
6.359343831,2.605587424,1.542400745
30.47865717,3.469606461,0.024163599
42.65521579,2.727912441,1.52190458
68.76083758,-1.974380515,2.929067218
91.7483567,3.259540393,6.610314936
12.90389618,1.468386063,3.341018531
5.837615022,4.112121805,0.882655717
32.8546123,-0.95980544,1.335302369
19.08690272,0.64774979,0.301984235
46.17092815,4.06514394,2.835021303
8.487435745,1.459780385,2.792603858
51.60537312,4.890903724,1.216932856
18.20963023,1.210235985,0.434611017
12.88095404,-1.892874589,0.957948868
44.59328926,2.560353146,2.01926835
70.23291385,-0.837500792,0.971084164
86.52303121,4.586657223,0.413408913
93.07399846,4.540449022,0.151247116
48.3704218,-0.015789874,2.096193183
40.69985586,5.065519547,0.504917663
7.572119248,0.702303361,0.378079723
88.41846789,4.005859998,2.097071919
2.13176823,-0.114820919,1.776226831
14.93217281,-0.227885967,2.68687012
17.75804387,1.107095914,2.417961261
2.564727097,0.901512491,0.309567999
56.75052399,2.083480418,0.613636787
31.47808249,1.318307654,0.376802776
25.13798835,-0.127830043,2.303385087
36.41662966,1.541584008,2.435730589
32.45070455,1.154613123,0.940403276
52.22831447,4.422760541,0.889077794
25.40883903,0.368978922,1.433132494
59.88120623,0.012208797,3.83655005
64.19570701,2.462636309,2.177336813
98.9069068,-0.389215392,4.242386419
61.64758416,1.623692905,1.873904195
54.28343636,1.166792518,1.555815156
45.57405011,1.89407316,1.261318806
36.35809425,-1.256213339,2.010063832
69.79815342,3.409205169,2.174032699
41.383512,-0.146911459,1.417917912
54.68106299,-0.288506218,1.217952606
23.31068911,-2.00195193,2.212092873
45.42778103,2.028425654,2.063411299
65.50699447,-0.368428825,1.060370355
83.93988594,0.404392693,2.008195719
36.37241668,-4.019454051,0.27658408
17.18685908,1.500246961,0.353172788
32.88646665,1.482089836,2.464534814
17.6683489,-3.414559575,2.609850941
74.74903582,2.11303031,5.038634937
36.46646754,2.803998634,1.892160636
18.91617175,-1.381581593,0.516021037
47.32532663,1.332853496,1.617897452
76.65878701,-0.963749324,1.275469997
39.87245699,1.308368693,1.264797507
76.04511046,-0.314198229,1.225457339
85.40358663,0.418904125,0.744094227
78.40673099,-0.009566996,3.180779597
19.40546417,0.490414057,3.230666832
82.18641518,-0.032012394,2.522649255
35.41004463,1.45931744,1.587166656
77.99855591,1.448695058,2.128606216
32.99268856,1.468331961,0.038321218
30.00893358,1.265552224,4.283558787
97.07173095,1.554618054,0.291223151
8.308383517,2.477498615,0.354365107
41.1274783,-0.471542841,2.679833656
80.87516603,3.887836923,0.102742703
72.40276191,0.49039352,0.768853614
63.72816051,-0.408677157,0.538338474
32.03076922,0.517162221,2.555307595
13.42397192,-0.035121287,1.816471746
26.54147077,1.405230319,2.9481047
42.42257344,-0.711263229,3.377173708
56.87906412,-0.743108239,0.935354925
56.33031576,4.516387904,1.292105823
35.49261369,1.314606797,1.018840164
53.58257688,3.45370207,0.804248168
48.15141941,-1.175704035,0.442082722
52.72928562,2.056108987,3.912396649
81.44496651,0.17861802,0.770962371
84.54639467,1.703815039,0.4061149
64.74481457,1.970382744,7.419174154
19.21784836,0.375026509,4.678132971
86.72149618,-0.139709805,3.108968659
99.66161384,2.618785428,0.962563307
21.20976012,5.338301055,0.922664291
54.28847933,-1.660570281,0.113881374
75.83664602,-0.25417275,0.947906619
54.62114086,-0.303964489,1.567164962
49.35032508,0.300374267,1.668659997
77.4604861,2.680840383,6.605080042
79.79524567,4.211476844,1.297263465
6.926719459,1.506422368,2.114010851
11.89483086,2.427077831,2.136314019
10.96346399,-0.385991563,1.624882788
69.53711864,0.411448442,1.804637757
96.24363071,-1.651623453,0.417781926
11.89913763,0.272176339,0.973886463
7.841203901,0.659053617,0.117040964
70.77497788,2.890401982,0.046980206
20.66343423,2.881753004,0.329608944
69.94920792,-3.602912223,1.144510059
4.955254434,0.342507894,1.29076873
83.70435169,0.746400901,6.24672039
32.23728527,2.270453735,1.102679968
26.20689338,-0.468539019,3.207695495
36.74606949,5.726570178,2.72907495
80.71515403,4.401970765,4.901783163
